smiles,NP-KV_value,NP-KV,P-KV_value,P-KV,NP-VAN_value,NP-VAN,P-VAN_value,P-VAN,group,stratify_group
Cc1ccc(C(C)C)cc2c(C)ccc1-2,,0.0,,0.0,1772.0,1.0,,0.0,aryl_methyl,aryl_methyl
CCCCCCCCC/C=C/COC(=O)/C=C/C(=O)OCCCc1ccccc1,,0.0,,0.0,3016.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
c1ccc2cc3c(cc2c1)CCCC3,,0.0,,0.0,1747.52,1.0,,0.0,aryl_methyl,aryl_methyl
CCCOC(=O)c1ccccc1C(=O)OCc1cccc(F)c1,,0.0,,0.0,2255.0,1.0,,0.0,C_O,C_O
CCN(C(=O)c1c(F)ccc(C)c1F)C(=O)c1c(F)ccc(C)c1F,,0.0,,0.0,2130.0,1.0,,0.0,halogen,halogen
COC(=O)c1cc(O)ccc1O,,0.0,,0.0,1519.0,1.0,2985.0,1.0,Ar_OH,Ar_OH
CCOC(=O)CCCCCCCCC(=O)OCc1ccc(OC)cc1,,0.0,,0.0,2696.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCOC(=O)CCC(=O)OCc1ccccc1OC,,0.0,,0.0,2365.0,1.0,,0.0,ether,ether
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCC(C)Cl,,0.0,,0.0,2656.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCC#CC(CC(C)C)OC(=O)CCCC(=O)OCCC,,0.0,,0.0,3272.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCCCCCOC(=O)CC(C)CC(C)(C)C,,0.0,,0.0,2750.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C[Si](C)(C)OCC1OC(=O)CC1O[Si](C)(C)C,1660.0,1.0,,0.0,,0.0,,0.0,C_O,C_O
CC(C)CCCOC(=O)C(N=C(O)OCCCCl)C1CCCCC1,,0.0,,0.0,2438.0,1.0,,0.0,ether,ether
C[C@H]1CS[C@@H](C)C1,895.0,1.0,,0.0,,0.0,,0.0,sulfide,sulfide
CCCCCCCCCCCCN=C(O)C(C)C,,0.0,,0.0,1998.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)CCC[C@](C)(O[Si](C)(C)C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,3370.0,1.0,,0.0,,0.0,,0.0,bicyclic,bicyclic
CC(C)c1ccc2cccc(C(C)C)c2c1,,0.0,,0.0,1667.0,1.0,,0.0,benzene,benzene
CCCC(CC)CCC,859.4437728937729,1.0,,0.0,858.6275,1.0,,0.0,unknown,unknown
CC(=O)OC1COCC(OC(C)=O)C1OC(C)=O,,0.0,,0.0,1557.6,1.0,,0.0,ether,ether
CCCCCCCOC(=O)C(CC)(CC)C(=O)OCCOCC,,0.0,,0.0,1942.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
COc1ccc(C(C)=NO)cc1[N+](=O)[O-],,0.0,,0.0,2089.0,1.0,,0.0,NH0,NH0
CCCCCC(=O)OC/C=C(\C)CC/C=C(/C)CCC=C(C)C,,0.0,,0.0,,0.0,2447.0,1.0,allylic_oxid,allylic_oxid
CCCOC(=O)CCC(=O)OCC(CCC)CCC,,0.0,,0.0,1784.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCN(CCCC)C(=O)c1ccccc1C,,0.0,,0.0,1225.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=CCC(C)OC(=O)c1c(F)c(F)c(F)c(F)c1F,1240.3333333333333,1.0,1539.0,1.0,1241.0,1.0,,0.0,halogen,halogen
CCCCCCCN=C(c1ccc(Cl)cc1)N(C)C,1966.0,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)CN=C(O)CCCCCl,,0.0,,0.0,1572.0,1.0,,0.0,Al_OH,Al_OH
C=C[Si](C)(OCCCCCCC)OCCCCCCCCCCCC,,0.0,,0.0,2196.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCCC(C)CCCCCCCCC,2534.0,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
COc1ccc(Cl)cc1N=C(O)/C=C/C(=O)Oc1ccc(Br)cc1,,0.0,,0.0,3426.0,1.0,,0.0,benzene,benzene
C=CC1(C)CCC2(OC(C=C(C)C)CC2=C)O1,,0.0,,0.0,1454.0,1.0,1840.0,1.0,ether,ether
CCCCCCCCSCCOCCO,1830.0,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
Cc1ccc(OC(=O)CCC(=O)Oc2ccc(C#N)cc2)cc1C,,0.0,,0.0,2790.0,1.0,,0.0,C_O,C_O
CC/C=C/CCC1(C)CCC(=O)O1,,0.0,,0.0,,0.0,1893.0,1.0,allylic_oxid,allylic_oxid
CC(C)C(C)OC(=O)CCC(=O)Oc1cccc(F)c1,,0.0,,0.0,1812.0,1.0,,0.0,C_O,C_O
O=C(CCCCl)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,,0.0,,0.0,1203.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCCC(C)OC(=O)CCC(=O)Oc1cccc(CC)c1,,0.0,,0.0,2491.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Cc1cccc(CCl)c1,,0.0,,0.0,1089.3,1.0,,0.0,alkyl_halide,alkyl_halide
CC(OC(=O)CCC(=O)OCC1CCCCC1)C(F)(F)F,,0.0,,0.0,1634.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCCC(CC)COC(=O)CCCC(=O)Oc1ccccc1C(C)C,,0.0,,0.0,2449.0,1.0,,0.0,C_O,C_O
CC(C)CC(O)=NC(C)C,1088.0,1.0,,0.0,,0.0,,0.0,Al_OH,Al_OH
Cc1ccc(-c2ccccc2)cn1,,0.0,,0.0,,0.0,2282.0,1.0,Ar_N,Ar_N
CC1CCOCO1,768.25,1.0,,0.0,,0.0,,0.0,ether,ether
Clc1ccccc1-c1ccc(Cl)c(Cl)c1Cl,1973.75,1.0,,0.0,,0.0,,0.0,halogen,halogen
CCCCCC(C)OC(=O)CCCC(=O)OCC=C(C)C,,0.0,,0.0,1930.0,1.0,,0.0,C_O,C_O
CCC(CC)c1cccc(C)c1,,0.0,1354.9,1.0,,0.0,,0.0,aryl_methyl,aryl_methyl
CCCCCCCCC(C)OC(=O)CCCC(=O)OCc1cccc(Oc2ccccc2)c1,,0.0,,0.0,3302.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
O[C@@H]1CC2CC1[C@H]1CC=C[C@@H]21,1276.0,1.0,1923.0,1.0,,0.0,,0.0,bicyclic,bicyclic
CC12CC[C@H](O)C[C@@H]1CCC1C2CCC2(C)C1CC[C@H]2O,2445.0,1.0,,0.0,,0.0,,0.0,bicyclic,bicyclic
CCCCCCCO[Si](Oc1ccc(F)c(F)c1F)(c1ccccc1)c1ccccc1,,0.0,,0.0,2564.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCC,,0.0,,0.0,3395.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=C[Si](C)(OCCCCCC)Oc1ccccc1,,0.0,,0.0,1619.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCC/C=C/C=O,,0.0,,0.0,1541.0,1.0,1974.0,1.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCO[Si](CC)(CC)Oc1ccc(C)c(C)c1,,0.0,,0.0,2500.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCC(C)(C)c1cccc([N+](=O)[O-])c1O,1543.0,1.0,,0.0,,0.0,,0.0,Ar_OH,Ar_OH
N#Cc1ccc(OC(=O)CCCC(=O)Oc2c(F)cccc2Cl)cc1,,0.0,,0.0,2823.0,1.0,,0.0,C_O,C_O
CCCCO[Si](C)(C)C(C)(C)C,,0.0,,0.0,1012.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)OC(=O)CI,999.9,1.0,,0.0,,0.0,,0.0,C_O,C_O
CC(C)COC(=O)c1ccccc1C(=O)OCc1ccccc1C(F)(F)F,,0.0,,0.0,2262.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCN(CC)C/C(C)=C\Cl,1022.2,1.0,1154.1,1.0,,0.0,,0.0,NH0,NH0
O=C(Oc1c(Cl)cccc1Cl)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,0.0,1227.0,1.0,,0.0,halogen,halogen
C=C[Si](C)(OCCCCCCCCCCCCCCCC)O[Si](C)(C=C)OC(C)CC(C)C,,0.0,,0.0,2605.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Cc1cc(O[Si](C)(C)C(C)(C)C)c(C)c2c1OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2,,0.0,,0.0,3260.0,1.0,,0.0,aryl_methyl,aryl_methyl
CCC(C)=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2356.0,1.0,,0.0,,0.0,,0.0,NH0,NH0
CCCN1CCOC(c2ccccc2)C1,1605.5666666666666,1.0,,0.0,,0.0,,0.0,NH0,NH0
CCCCCCCCCC1=CCCCC1,,0.0,1694.1666666666663,1.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
C#CCCOC(O)=N[C@H](CCC)C(=O)OCCCCCCCC,,0.0,,0.0,2183.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(Oc1ccc(Cl)cc1Cl)C(=O)N(C)C(C)(C#N)C(C)C,,0.0,,0.0,2327.0,1.0,,0.0,NH0,NH0
CC(=O)O[C@@H]1CC[C@]2(C)C(=CC[C@@H]3[C@H]4CC[C@@H]([C@@H](C)CC[C@H](C)C(C)C)[C@]4(C)CC[C@H]32)C1,3300.5,1.0,,0.0,,0.0,,0.0,bicyclic,bicyclic
CCSCCCCSCC,1382.0,1.0,,0.0,,0.0,,0.0,sulfide,sulfide
CCCc1sc(C)nc1C,1155.0,1.0,1515.0,1.0,,0.0,,0.0,aryl_methyl,aryl_methyl
COc1cccc(OC)c1OC(=O)/C=C/C(=O)Oc1c(F)cccc1Cl,,0.0,,0.0,2675.0,1.0,,0.0,ether,ether
C[Si](C)(C)OC(=O)CCCCCCCCC(=O)O[Si](C)(C)C,,0.0,,0.0,1898.8333333333333,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCC#CCC(CC)OC(=O)CCCC(=O)OCCC,,0.0,,0.0,2021.0,1.0,,0.0,C_O,C_O
Cc1cc(Cl)ccc1OC(=O)CCCC(=O)OCCCC(C)C,,0.0,,0.0,2454.0,1.0,,0.0,C_O,C_O
CCCCCC(Cl)CCCCCCCCC(=O)OC,2005.0,1.0,2473.0,1.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
C=C/C=C/C(C)OCC,,0.0,,0.0,848.0,1.0,,0.0,allylic_oxid,allylic_oxid
CC(C)OC(=O)CBr,916.2,1.0,,0.0,906.0,1.0,1365.0,1.0,C_O,C_O
CCCCCCCCCCCCOC(=O)c1cccc(C(=O)OC(C)CCCCC)c1,,0.0,,0.0,3037.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCC(CC)CCC(CC)OC(=O)CCCCCCCCC(=O)OC(CC)CCC(CC)CC,,0.0,,0.0,3097.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCOC(=O)c1ccc(C(=O)OCc2cc(F)c(F)c(F)c2)cc1,,0.0,,0.0,3066.0,1.0,,0.0,halogen,halogen
CCCCN=C(O)c1ccccc1Br,,0.0,,0.0,1905.0,1.0,,0.0,Al_OH,Al_OH
CC(C)CCOC(=O)CCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,,0.0,,0.0,1681.0,1.0,,0.0,alkyl_halide,alkyl_halide
C=C[Si](C)(OCCCCCCCCCCCCCCC)OCCCCCCCCCCCCCCCC,,0.0,,0.0,3340.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCOC(=O)C(C)N(C)C(=O)OCC(C)CCl,,0.0,,0.0,2500.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C[Si](C)(C)NC(CSCSCC(N[Si](C)(C)C)C(=O)O[Si](C)(C)C)C(=O)O[Si](C)(C)C,,0.0,,0.0,2458.0,1.0,,0.0,C_O,C_O
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,,0.0,,0.0,2821.3333333333335,1.0,,0.0,halogen,halogen
CCCCCCCCOC(=O)c1ccc(C(=O)OC(C)CCCC(C)C)cc1,,0.0,,0.0,2860.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C1CC2CCC3CCCC4CCC(C1)C2C34,1783.75,1.0,,0.0,,0.0,,0.0,unknown,unknown
CCCCCOC(=O)C(C)(C)C(=O)OCCCC(C)C,,0.0,,0.0,1696.0,1.0,,0.0,C_O,C_O
Clc1ccc(-c2cccc(Cl)c2)cc1,1764.0,1.0,,0.0,1737.0,1.0,,0.0,benzene,benzene
CC(C)CCCO[Si](Oc1ccc([N+](=O)[O-])cc1)(c1ccccc1)c1ccccc1,,0.0,,0.0,2890.0,1.0,,0.0,benzene,benzene
CCCCC(CCC)OC(=O)c1cccc(C(=O)OC(CCC)CCCC)n1,,0.0,,0.0,2504.0,1.0,,0.0,C_O,C_O
COc1cccc(OC)c1OC(=O)/C=C/C(=O)OCC=C(C)C,,0.0,,0.0,2385.0,1.0,,0.0,ether,ether
CCCCCCCCCCCCCCOC(=O)C(CC)(CC)C(=O)Oc1c(Cl)cc(Cl)cc1C=O,,0.0,,0.0,3389.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCOC(=O)CCC(=O)OC(C)CCC(C)C,,0.0,,0.0,2710.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCOC(=O)C1CCN(C(=O)c2cccc(C(F)(F)F)c2)CC1,,0.0,,0.0,2950.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCO[Si](OCCC(C)CCC=C(C)C)(c1ccccc1)c1ccccc1,,0.0,,0.0,2468.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=CCCOC(=O)N(C)C(C)C(=O)OCCCCCCCC,,0.0,,0.0,2026.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,,0.0,,0.0,2133.1,1.0,,0.0,Al_OH,Al_OH
CCCOC(=O)CCl,898.3333333333333,1.0,1403.8333333333333,1.0,,0.0,,0.0,C_O,C_O
CCCCCCCCOC(=O)CCCC(=O)OCC(C)CCC,,0.0,,0.0,2254.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCN(c1nc(O)nc(NC(C)(C)C)n1)[Si](C)(C)C,,0.0,,0.0,1839.0,1.0,,0.0,NH0,NH0
CCCCCC[C@H]1C[C@@H]1CC1CC1,1264.8,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)c1ccc(N)cc1,,0.0,,0.0,1200.0,1.0,,0.0,ArN,ArN
COc1ccc(C=NCc2ccccc2)cc1,2102.0,1.0,,0.0,,0.0,,0.0,benzene,benzene
CCCCCCCCCCCCCOC(=O)c1cccc(C(=O)Oc2c(F)cccc2Cl)n1,,0.0,,0.0,3248.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Cc1cc(C)cc(OC(=O)CCC(=O)OCc2c(F)c(F)c(F)c(F)c2F)c1,,0.0,,0.0,2315.0,1.0,,0.0,halogen,halogen
C=CCOC(=O)C(Cl)(Cl)Cl,,0.0,,0.0,1027.0,1.0,1467.0,1.0,alkyl_halide,alkyl_halide
CC1(O)CC2C(CC1O)C2(C)C,,0.0,,0.0,,0.0,2170.0,1.0,Al_OH,Al_OH
CCCCCN(CCCC)C(=O)c1ccco1,,0.0,,0.0,2195.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCc1cccs1,,0.0,,0.0,1161.3333333333337,1.0,1442.8333333333333,1.0,unbrch_alkane,unbrch_alkane
CC(C)CCCC(C)CCCC(C)CCCc1ccsc1,2158.0,1.0,,0.0,,0.0,,0.0,aryl_methyl,aryl_methyl
C=C1CCC(CCO)C1(C)C,,0.0,,0.0,1067.0,1.0,,0.0,Al_OH,Al_OH
CCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)Oc1cccc(F)c1,,0.0,,0.0,3292.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCC(C)N1C(=O)CCCC1=O,,0.0,,0.0,2038.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCOC(=O)CCC(=O)OC(C)c1cccc(Br)c1,,0.0,,0.0,2421.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCOC(=O)C1CCN(C(=O)c2c(F)ccc(C)c2F)CC1,,0.0,,0.0,3245.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCOC(=O)C(CC)(CC)C(=O)OC(C)C(C)CC,,0.0,,0.0,2367.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCOC(=O)CCCC(=O)Oc1cc(Cl)cc(Cl)c1,,0.0,,0.0,2962.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCOC(C)=O,1094.492,1.0,1386.8,1.0,1104.5,1.0,1382.0,1.0,unbrch_alkane,unbrch_alkane
CCCCCC/C=C\CCCCCCCC,1566.7666666666669,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCOC(=O)C(C)c1ccccc1,,0.0,,0.0,2596.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)COC(=O)C12CC3CC(CC(C3)C1)C2,1679.25,1.0,2071.0,1.0,,0.0,,0.0,C_O,C_O
C=C1C[C@]23CCC4C(C)(C)CCC[C@]4(C)C2CCC1C3,2019.0,1.0,2371.5,1.0,2038.6666666666667,1.0,,0.0,bicyclic,bicyclic
CC1CCCCc2nc3ccccc3c(=O)n21,2123.0,1.0,,0.0,,0.0,,0.0,Ar_N,Ar_N
CCOC(=O)c1ccc(C(=O)OCC(CC)CC)cc1,,0.0,,0.0,2024.0,1.0,,0.0,C_O,C_O
CCCCCCC(=O)OC/C=C(/C)CCC=C(C)C,,0.0,,0.0,1806.0,1.0,,0.0,allylic_oxid,allylic_oxid
CC1(C)SCCS1,1032.0,1.0,,0.0,,0.0,,0.0,sulfide,sulfide
CON=C(CCl)C(OC(=O)C(F)(F)F)C(OC(=O)C(F)(F)F)C(COC(=O)C(F)(F)F)OC(=O)C(F)(F)F,,0.0,,0.0,1239.7333333333331,1.0,,0.0,alkyl_halide,alkyl_halide
O=C(CCCC(=O)Oc1ccc(-c2ccccc2)cc1)OCCCCCCCCCl,,0.0,,0.0,3496.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)=CCCC1=CCCC2(CCCCC2=O)C1,1943.65,1.0,2472.2,1.0,,0.0,,0.0,allylic_oxid,allylic_oxid
CCCCCCCCCCCCCOC(=O)c1cccc(C(=O)OCCCC)n1,,0.0,,0.0,2945.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)=CCC/C(C)=C/COC(=O)CCCCCCCCC(=O)OCCCC(C)C,,0.0,,0.0,2908.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)(C)OC(=O)c1cccc(O)c1,,0.0,,0.0,1585.0,1.0,,0.0,Ar_OH,Ar_OH
CCCCCCCCC(C)OC(=O)CCC(=O)Oc1ccc(F)cc1Br,,0.0,,0.0,2570.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=CC(CCCCC)OC(=O)CCCC(=O)OC(C)CCCCCCCC,,0.0,,0.0,2398.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C/C=C/CO[Si](OCCCCCCCCC)(c1ccccc1)c1ccccc1,,0.0,,0.0,2536.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)[C@]1(O)CC[C@@H](C)[C@@H](O)C1,1420.0,1.0,,0.0,,0.0,,0.0,Al_OH,Al_OH
CC1Cc2ccccc2C1C,1126.75,1.0,,0.0,,0.0,,0.0,benzene,benzene
CCCCOC(=O)CCCCC(=O)OCCC(C)CC,,0.0,,0.0,1920.0,1.0,,0.0,C_O,C_O
CCCCCN(C(=O)c1cc(F)ccc1F)C(=O)c1cc(F)ccc1F,,0.0,,0.0,2126.0,1.0,,0.0,halogen,halogen
CC(O)c1cccs1,,0.0,,0.0,1054.0,1.0,,0.0,Al_OH,Al_OH
BrCC1CC(CBr)CC(CBr)C1,1937.0,1.0,,0.0,,0.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCCC(C)OC(=O)CCCCC(=O)OCCCC,,0.0,,0.0,2243.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
COCCOC(=O)CCC(=O)OCC=C(C)C,,0.0,,0.0,1687.0,1.0,,0.0,ether,ether
CCCCCC(Cl)CCCCCCOC(C)=O,1789.25,1.0,2276.0,1.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
C/C=C(/C)C(=O)OCCC,,0.0,,0.0,980.0,1.0,,0.0,C_O,C_O
C=CCCCCCCCCOC(=O)CCC(=O)OC(C)CCCCCCCC,,0.0,,0.0,2670.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,,0.0,,0.0,2680.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
COP(N)(=O)SC,1219.5,1.0,,0.0,1234.5,1.0,,0.0,NH2,NH2
CC/C(C=O)=C(\C)Cl,954.6,1.0,1296.3,1.0,,0.0,,0.0,allylic_oxid,allylic_oxid
CCCCC(=O)OCCI,1250.0,1.0,,0.0,,0.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCCCC(C)CCCC(C)CCCC(C)CCCC(C)CC,,0.0,,0.0,3257.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=C1CC/C=C(\C)CC[C@@H]2[C@H]1CC2(C)C,,0.0,,0.0,1462.3333333333333,1.0,,0.0,allylic_oxid,allylic_oxid
CCCCCCCCCCCCOC(=O)C1CCN(C(=O)c2cc(F)ccc2F)CC1,,0.0,,0.0,3213.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC/C=C\CCC1CCC(=O)O1,,0.0,,0.0,1418.0,1.0,2189.0,1.0,allylic_oxid,allylic_oxid
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1181.6666666666667,1.0,,0.0,,0.0,,0.0,alkyl_halide,alkyl_halide
CCOC(=O)CCCCCCCCC(=O)Oc1c(Cl)cccc1Cl,,0.0,,0.0,2665.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)CCCC(C)C1CCC2C3CC=C4C[C@H](O[Si](C)(C)C(C)(C)C)CC[C@@]4(C)C3CC[C@@]12C,3273.0,1.0,,0.0,,0.0,,0.0,bicyclic,bicyclic
CCCCCCCCOC(=O)C(C)(C)C(=O)OCC(F)(F)C(F)C(F)(F)F,,0.0,,0.0,1624.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCCCOC(=O)CCCC(=O)Oc1c(Cl)ccc(Cl)c1Cl,,0.0,,0.0,2601.0,1.0,,0.0,halogen,halogen
CCOC(=O)CCC(=O)OC(C)c1c(F)cccc1F,,0.0,,0.0,1738.0,1.0,,0.0,C_O,C_O
C=C1C(OC=O)CC2CC1C2(C)C,,0.0,,0.0,1212.0,1.0,,0.0,bicyclic,bicyclic
O=C(CCCC(=O)Oc1c(Cl)cc(Cl)cc1Cl)OCc1cccc([N+](=O)[O-])c1,,0.0,,0.0,3364.0,1.0,,0.0,halogen,halogen
O=C(CCCCl)OCC(Cl)(Cl)Cl,,0.0,,0.0,1458.0,1.0,,0.0,alkyl_halide,alkyl_halide
COCCOC(=O)CCC(=O)Oc1ccccc1,,0.0,,0.0,1923.0,1.0,,0.0,ether,ether
C=CCC(N=C(O)OCCCCCC)C(=O)OCCCCCCCCCCCCCC,,0.0,,0.0,2928.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC/C=C/COC(=O)CCCC(=O)OC(C)C(F)(F)F,,0.0,,0.0,1470.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCOC(=O)c1ccc(C(=O)OCCCCC)cc1,2466.0,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CCC/C=C\COC(=O)CCC(=O)OCC1CCCCC1,,0.0,,0.0,2167.0,1.0,,0.0,C_O,C_O
CC(C)(C)C1CC1,627.2,1.0,,0.0,,0.0,,0.0,unknown,unknown
COCCOCCOCCOCCOC(=O)c1c(F)c(F)c(F)c(F)c1F,,0.0,,0.0,2064.0,1.0,,0.0,ether,ether
CCCCC(C)O[Si](OCCC)(c1ccccc1)c1ccccc1,,0.0,,0.0,2047.0,1.0,,0.0,benzene,benzene
CCO[Si](CC)(CC)Oc1cccc(C)c1,,0.0,,0.0,1453.0,1.0,,0.0,aryl_methyl,aryl_methyl
CCCCCOC(=O)COCC(=O)Oc1c(Cl)cc(Cl)cc1Cl,,0.0,,0.0,3004.0,1.0,,0.0,ether,ether
Clc1cc(Cl)c2c(c1)Oc1c(ccc(Cl)c1Cl)O2,,0.0,,0.0,2349.0,1.0,,0.0,halogen,halogen
CC(C)C(OC(=O)CCCC(=O)Oc1ccccc1F)C(C)C,,0.0,,0.0,2082.0,1.0,,0.0,C_O,C_O
C[C@@H]1[C@H](C)CC[C@@H]1C,808.285,1.0,,0.0,800.95,1.0,,0.0,unknown,unknown
Cc1ccccc1COCC(C)C,,0.0,,0.0,1311.0,1.0,,0.0,aryl_methyl,aryl_methyl
CCCCOC(=O)c1ccc(C(=O)OC(CC)CCCC)cc1,,0.0,,0.0,2251.0,1.0,,0.0,C_O,C_O
CCCCOP(=O)(OCC(C)CC(C)(C)C)c1ccccc1,,0.0,,0.0,2098.0,1.0,,0.0,benzene,benzene
C=C(C)CCOC(=O)c1ccccc1C(=O)OCCCC(C)C,,0.0,,0.0,2198.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCCCCCO[Si](CC)(CC)OCCCCC,,0.0,,0.0,2709.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCO[Si](CC)(CC)OC(C)CCCCCCCC,,0.0,,0.0,2124.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCSC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1131.0,1.0,1172.75,1.0,,0.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCCCCCOC(=O)C1CCN(C(=O)c2cc(F)ccc2C(F)(F)F)CC1,,0.0,,0.0,3010.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCC(C)OC(=O)CCC(=O)OC(CC)CCCC,,0.0,,0.0,1933.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
COC(=O)C(C)Cc1ccc(OC(C)C)c(OC)c1,1710.5,1.0,,0.0,,0.0,,0.0,ether,ether
CC(C)CCCOC(=O)COCC(=O)OCCc1ccccc1,,0.0,,0.0,2961.0,1.0,,0.0,ether,ether
Cc1cc(Cl)ccc1OC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,,0.0,,0.0,1978.0,1.0,,0.0,halogen,halogen
C=C[Si](C)(OCCCCCC)OC(C)C,,0.0,,0.0,1272.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Cc1ccccc1OC(=O)COCC(=O)OCC(C)C,,0.0,,0.0,2552.0,1.0,,0.0,ether,ether
